student_id,Exam Name,Exam Section,Question Topic,Question Frequency,Student Accuracy,Site Accuracy,student_score,site_median_score
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social processes that influence human behavior,1,100,52.21,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Institutions,1,100,46.85,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social epidemiology,1,100,46.85,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Aging and the life course,1,0,64.18,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Neurobiology of disease,1,0,68.59,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Consciousness,3,66.67,39.1,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Language,1,0,28.44,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Science Research Methods,1,0,37.82,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Interactions & Presentation of Self,2,50,53.17,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Hearing & Vestibular Sense,1,100,67.95,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Shifts and Social Change,1,0,58.58,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Identity & Identity Formation,2,0,46.9,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theories of identity development,1,0,35.11,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sensation,2,50,54.77,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Gestalt principles,1,100,32.04,501,497.15
101,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sleep,1,100,75.24,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Electrochemistry,2,50,51,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Stoichiometry,1,100,69.82,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Gases,3,100,31.8,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Analytic Techniques,3,33.33,62.71,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Optics,5,40,47.64,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Solutions,2,50,32.12,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,"Work, Energy, Conservation of Energy, & Power",2,50,48.9,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Atomic Structure,4,100,49.13,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Bonding & IMFs,3,33.33,48.03,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Acid-Base,6,50,37.93,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Periodic Table & Trends,3,33.33,59.68,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Protein Structure & Folding,3,66.67,79.53,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Structure & Stereochemistry,5,80,76.55,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Other Organic Reactions,4,25,53.77,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,SN1 & SN2 Reactions,1,100,55.96,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Enzyme Kinetics & Regulation,2,50,29.52,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Nucleic Acids,4,0,40.59,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Circuits,4,50,37.75,501,497.15
101,Jack Westin MCAT Practice Exam 1,Chemical and Physical Foundations of Biological Systems,Static Fluids,1,100,31.45,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Endocrine System,8,62.5,50.48,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Plasma Membrane,5,40,47.58,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Eukaryotic Gene Expression,3,33.33,67.82,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Kinetics & Regulation,3,33.33,56.12,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Amino Acids,5,40,34.08,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Embryogenesis & Development,3,33.33,34.15,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Renal & Skin Systems,4,50,51.49,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Gluconeogenesis,2,50,53.56,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Protein Structure & Folding,2,100,50.51,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Nucleic Acids,2,50,46.87,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Digestive System,1,0,33.62,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Cell Cycle,1,100,32.84,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Tissue Specificity & Regulation of Metabolism,3,66.67,68.32,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Mendelian Genetics,4,0,34.27,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Musculoskeletal System,1,0,41.23,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Pyruvate Dehydrogenase Complex & Krebs Cycle,1,0,41.13,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Enzyme Structure & Function,1,100,25.91,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotes,3,66.67,52.63,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Bioenergetics,2,50,48.75,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Respiratory System,1,0,16.24,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Prokaryotic Gene Expression,1,100,75.66,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Contents of Eukaryotic Cells,1,100,70.32,501,497.15
101,Jack Westin MCAT Practice Exam 1,Biological and Biochemical Foundation of Living Systems,Reproduction,2,0,40.09,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Sociology,6,83.33,79.39,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Economics,6,50,66.04,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Popular Culture,6,83.33,73.44,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Music,12,83.33,69.22,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Education,6,83.33,78.12,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Political Science,6,33.33,49.58,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Art,6,66.67,67.83,501,497.15
101,Jack Westin MCAT Practice Exam 1,Critical Analysis and Reasoning Skills,Literature,5,60,72.96,501,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Inequality & Social Class,4,0,56.69,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Psychological Disorders,3,66.67,71.1,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Types of psychological disorders,2,50,66.67,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theoretical Approaches in Sociology,2,100,72.93,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Functionalism,1,100,75.88,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Conflict theory,1,100,69.98,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographics,3,100,67.32,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of Society,1,100,67.32,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Cognition,3,33.33,57.98,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Problem-solving and decision-making,2,0,53.36,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Memory,2,50,58.78,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Effects on Individual Behavior,3,66.67,41.19,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Thinking,2,100,62.79,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Attitudes & Behavior Change,2,50,81.37,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Motivation,2,100,61.7,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Biological Bases of Behavior,5,40,48.36,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Data-based Statistical Reasoning,3,33.33,65.94,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Nervous System,1,100,62.75,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Associative Learning,2,0,73.92,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Operant conditioning,1,0,66.28,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Discrimination,1,100,95.03,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Observational Learning,1,100,48.33,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Emotion & Stress,1,0,35.96,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Factors that influence motivation,1,100,62.96,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Design and Execution of Research,3,66.67,68.59,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Structure of the Society,1,100,85.81,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social processes that influence human behavior,1,0,52.21,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Institutions,1,100,46.85,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social epidemiology,1,100,46.85,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Aging and the life course,1,100,64.18,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Neurobiology of disease,1,100,68.59,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Consciousness,3,33.33,39.1,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Language,1,0,28.44,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Science Research Methods,1,100,37.82,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Social Interactions & Presentation of Self,2,50,53.17,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Hearing & Vestibular Sense,1,0,67.95,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Demographic Shifts and Social Change,1,100,58.58,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Identity & Identity Formation,2,50,46.9,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Theories of identity development,1,0,35.11,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sensation,2,50,54.77,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Gestalt principles,1,100,32.04,498,497.15
117,Jack Westin MCAT Practice Exam 1,"Psychological, Social, and Biological Foundations of Behavior",Sleep,1,100,75.24,498,497.15
